,carbon dioxide,methane,nitrous oxide,isoprene,ammonia,sulfur dioxide,acetaldehyde,trichloroethylene,methylethylketone,black carbon,benzene,tropospheric ozone,ethanol,acetone,carbon monoxide,HFC-161,HFC-152,HCFC-151,HCFC-141a,HCFC-131,methylbromide,HCFC-31
2131,7.566659102789808e-16,6.958449905212225e-14,1.97715001329251e-13,8.485276436165115e-13,4.596351058938493e-15,1.868170339080584e-15,5.275121358330187e-13,5.095227058549429e-14,1.2448144884888232e-13,5.2320712159575784e-11,5.763987380884606e-14,8.367217652646213e-14,1.5916075805131504e-13,5.5835463796439014e-14,7.029857184055395e-15,3.6915723867727485e-14,9.268105496604925e-14,4.124493491780453e-14,5.5630753118764393e-14,8.424932883299184e-14,5.421812774053536e-15,1.1463722918738111e-13
2132,8.24805341344319e-16,7.956549471724854e-14,2.1928363236801664e-13,8.170378836987693e-13,4.605260446310651e-15,1.8195223150555536e-15,5.079212100740854e-13,4.9057621517500876e-14,1.1982282016334756e-13,5.00370132758559e-11,5.549422698183558e-14,8.056597719547886e-14,1.5325483193394214e-13,5.4012477168539644e-14,6.811198773821359e-15,3.6163719568694856e-14,9.119366052323658e-14,4.058978353602877e-14,5.4747953343932105e-14,8.292496211214061e-14,5.336566592667772e-15,1.1283416776651163e-13
2133,7.693279175857934e-16,8.44714412297799e-14,2.29830695593208e-13,7.484163312525961e-13,4.151335861646259e-15,1.6698031981086153e-15,4.652899689260366e-13,4.494138419346002e-14,1.0979917721679772e-13,4.614826526027171e-11,5.083733846538567e-14,7.379978807478931e-14,1.403834547654604e-13,4.9453452159760417e-14,6.239922573122518e-15,3.3150093781276454e-14,8.414734869272395e-14,3.750202430670654e-14,5.0591587050333315e-14,7.704851280861237e-14,4.962640103447021e-15,1.0509679884398462e-13
2134,8.062579548433745e-16,7.758293159687033e-14,2.151633236901178e-13,9.355873055487307e-13,5.396631976927212e-15,2.1692397531092706e-15,5.81827467789888e-13,5.6204624673639494e-14,1.375116556608153e-13,5.97056793897814e-11,6.357517515804683e-14,9.22552032043599e-14,1.754817954384172e-13,6.103893131448952e-14,7.654738994853143e-15,3.927157665244199e-14,9.666070751674248e-14,4.292496232561969e-14,5.788225434134699e-14,8.712240815109221e-14,5.602825179015237e-15,1.1832694246385033e-13
2135,8.717952206927845e-16,8.033806493279294e-14,2.2126010601558613e-13,8.169752463132832e-13,4.951198933161526e-15,1.8561329861076616e-15,5.078913335120861e-13,4.9053616901454273e-14,1.1981628248681784e-13,5.003452478539739e-11,5.548693207659834e-14,8.055772180347678e-14,1.5324093419609192e-13,5.4215197128657397e-14,6.852792315739964e-15,3.6797792331758096e-14,9.403512507132519e-14,4.193002017524045e-14,5.656818509552756e-14,8.620104760905403e-14,5.551612726339707e-15,1.1753363542364944e-13
2136,8.520757741489808e-16,7.898571810182439e-14,2.185361696325939e-13,1.0769208607691307e-12,5.657839637696365e-15,2.3090753467483348e-15,6.693828570258374e-13,6.465153650479735e-14,1.5782714554263555e-13,6.514744093298583e-11,7.314087424681607e-14,1.0619469159524717e-13,2.0200551721918876e-13,7.100494347398229e-14,8.930544765022565e-15,4.6937167158820955e-14,1.1642031528902205e-13,5.168714761396951e-14,6.969395313595064e-14,1.045107071086149e-13,6.71527195324885e-15,1.4156908838743454e-13
2137,8.689441879705126e-16,7.306500403063553e-14,2.0615992620458847e-13,9.922471084457884e-13,6.381228195946212e-15,2.398195347598023e-15,6.171487039435094e-13,5.96169565160973e-14,1.4593668027366976e-13,6.404112911073479e-11,6.742752717050532e-14,9.78382612278782e-14,1.8610389507619717e-13,6.507566947241114e-14,8.190764582623687e-15,4.274234486342075e-14,1.0666870142069221e-13,4.740867136508434e-14,6.393358320651291e-14,9.626717583549947e-14,6.18932522713424e-15,1.306267284758979e-13
2138,7.682878017904293e-16,8.709208440709658e-14,2.363769157054036e-13,1.0174983256522035e-12,6.378200761425333e-15,2.4967085000945045e-15,6.329573121731647e-13,6.114722767872045e-14,1.4977803167368679e-13,6.66427341133106e-11,6.91549832031965e-14,1.0032934014420301e-13,1.9084018178103304e-13,6.651873285231261e-14,8.355725155262275e-15,4.317264234966468e-14,1.0661562608761677e-13,4.733313537253292e-14,6.382349512976787e-14,9.580277503180194e-14,6.157311071035459e-15,1.2987430161825095e-13
2139,8.963376796793956e-16,7.975370867496559e-14,2.2089831417422172e-13,1.1449128806344438e-12,6.5159406579516475e-15,2.637692312204262e-15,7.120036812565691e-13,6.878123638367689e-14,1.682962766753959e-13,7.324277893667446e-11,7.780339994322707e-14,1.1289660974630441e-13,2.1474279330665113e-13,7.455364094449531e-14,9.343295960046293e-15,4.7698608206767404e-14,1.1642606386122906e-13,5.1605637027063114e-14,6.957047537027921e-14,1.0378526046734446e-13,6.6641591943576755e-15,1.4032259363701693e-13
2140,8.44905958779467e-16,7.467361589209138e-14,2.10394176001428e-13,1.0839950738739291e-12,6.8205048953012875e-15,2.6766904555822015e-15,6.743695980150315e-13,6.515023243073846e-14,1.596392523490259e-13,7.158722511109261e-11,7.368206513672635e-14,1.0688604960287522e-13,2.0330929926608892e-13,7.062819202654116e-14,8.861713040357261e-15,4.540412842607697e-14,1.112032948263902e-13,4.929790142412173e-14,6.646029951494356e-14,9.915854791134901e-14,6.3670628516136994e-15,1.3406703461261526e-13
2141,7.4352668569617535e-16,7.944824316183311e-14,2.209890715411252e-13,9.768735738621597e-13,6.410832275227563e-15,2.4381739556060286e-15,6.077187310544557e-13,5.870969782632233e-14,1.4384405064693512e-13,6.435338689982387e-11,6.63972173401686e-14,9.632190659546574e-14,1.832149499484798e-13,6.357181506785418e-14,7.965750540097353e-15,4.0609223312551005e-14,9.908518268322562e-14,4.393237503881879e-14,5.92287338660961e-14,8.856572890489665e-14,5.689772685146556e-15,1.1993011865911877e-13
2142,7.267547315911705e-16,8.898422959156758e-14,2.416242670117333e-13,8.465686375510446e-13,4.902797325674358e-15,1.9138772879663493e-15,5.263339119848079e-13,5.083834540685842e-14,1.2423609043986994e-13,5.250688589271653e-11,5.750753307454268e-14,8.34771624135474e-14,1.5879038568482267e-13,5.578057253845802e-14,7.027853753519154e-15,3.704178485178984e-14,9.307171330498778e-14,4.140594541212865e-14,5.5845327609327534e-14,8.43900156662093e-14,5.428463416494397e-15,1.1467526684353952e-13
2143,8.379635937503287e-16,7.91185060547866e-14,2.2086844558958587e-13,1.1010779352428212e-12,6.82001132005799e-15,2.723043628444097e-15,6.850684983304583e-13,6.618874400451551e-14,1.622795821090817e-13,7.374155651706221e-11,7.485786895141021e-14,1.0857112353641671e-13,2.0650971446900854e-13,7.129877846821085e-14,8.923250881457424e-15,4.496610104446127e-14,1.0881765756226784e-13,4.81815374194161e-14,6.494587609117507e-14,9.654211253972401e-14,6.196316983190325e-15,1.3037336877521485e-13
2144,7.973022763867527e-16,8.036975444748132e-14,2.2397299203734328e-13,1.1303341364545455e-12,7.081837270224387e-15,2.7027046070197883e-15,7.03020128308232e-13,6.791350632548989e-14,1.6624579758635349e-13,7.29960493629451e-11,7.681498370599691e-14,1.1145512413649704e-13,2.1200090102869256e-13,7.354425295258078e-14,9.198548074365153e-15,4.667190188554105e-14,1.1179572942656972e-13,4.940279649884099e-14,6.657562787802622e-14,9.82651244271482e-14,6.30098858616382e-15,1.323587452558883e-13
2145,8.596989966465098e-16,8.505901430838863e-14,2.3438727535942786e-13,6.175394788434607e-13,3.163544819976688e-15,1.2956059386608645e-15,3.837912112596943e-13,3.70661767751025e-14,9.04293929012441e-14,3.6780704543366376e-11,4.1934953259080156e-14,6.089573939739094e-14,1.1583839899754237e-13,4.083789337777095e-14,5.1454731433425675e-15,2.7289475057641987e-14,6.907573729181441e-14,3.0797697090501906e-14,4.1550022525978966e-14,6.351057610462134e-14,4.093863617825803e-15,8.683585624003588e-14
2146,9.214715955902402e-16,7.944716488140725e-14,2.2287653980865173e-13,7.211840548201314e-13,4.565754936472699e-15,1.7748224839478969e-15,4.486217533097564e-13,4.3338408615361985e-14,1.0614231755453426e-13,4.707967760044544e-11,4.9012891761894636e-14,7.111132784436145e-14,1.3526530590940806e-13,4.737537051812156e-14,5.9756588404605054e-15,3.1422067984994755e-14,8.000669955186765e-14,3.568874004978068e-14,4.815094373306393e-14,7.358675853444699e-14,4.741947829268479e-15,1.0050855953888655e-13
2147,8.251417791146087e-16,8.188737734347234e-14,2.28467629094058e-13,9.860654556197795e-13,5.135387276088979e-15,2.096273136409697e-15,6.128718265288559e-13,5.91919409080104e-14,1.4445677973932605e-13,5.921193623460806e-11,6.696507087814577e-14,9.723572515950427e-14,1.8496526547192086e-13,6.516187201616704e-14,8.199560195124202e-15,4.329734673948752e-14,1.0731990867148731e-13,4.763310737328702e-14,6.422528345298491e-14,9.623195766808815e-14,6.182998031457032e-15,1.3034291127544253e-13
2148,7.843267515168871e-16,7.616487236853315e-14,2.1673386694769945e-13,8.927819473846258e-13,4.703844552833749e-15,1.919287347325792e-15,5.549381572156517e-13,5.359851853570122e-14,1.30857136254852e-13,5.4140108625879675e-11,6.063647093280184e-14,8.803676089235375e-14,1.6746429837656842e-13,5.878063989493823e-14,7.391937079220311e-15,3.8752703083769807e-14,9.664557511059158e-14,4.2970600972051357e-14,5.795188770257254e-14,8.747817462671068e-14,5.626897347288893e-15,1.1886670520073143e-13
2149,6.919661117267266e-16,7.783874183044158e-14,2.2085097977177778e-13,1.0224031088656509e-12,5.8614350328411e-15,2.2905259841812804e-15,6.356281275116799e-13,6.139463609265516e-14,1.500100183200126e-13,6.318682972132101e-11,6.94500918019528e-14,1.0081587113175957e-13,1.917720271469889e-13,6.731640081492023e-14,8.470092778127487e-15,4.4453758165932443e-14,1.1033633077185694e-13,4.897870265435412e-14,6.604039141898604e-14,9.89255109684841e-14,6.355167612122612e-15,1.3392957407543056e-13
2150,7.789104286789989e-16,8.439559286628357e-14,2.353355519117154e-13,1.0532376948770941e-12,5.9936921283313945e-15,2.4094860733753752e-15,6.549273130286292e-13,6.326380257761118e-14,1.5471416968025544e-13,6.651209740145795e-11,7.156217397014597e-14,1.0385676659780161e-13,1.9755059548887957e-13,6.873702307153943e-14,8.607372894253003e-15,4.402625648526032e-14,1.0661833795054304e-13,4.7202565766363314e-14,6.362556846821883e-14,9.459629431211487e-14,6.0722515739469746e-15,1.2780588132505622e-13
2151,8.2234020111465615e-16,6.980501065611877e-14,2.0490348538061788e-13,7.639558793076397e-13,5.258439230561798e-15,1.968303760245429e-15,4.753404077995078e-13,4.5922052457410625e-14,1.1258114542019401e-13,5.098414470953107e-11,5.192970362861144e-14,7.532637118748676e-14,1.4328056322596412e-13,4.9956327581487954e-14,6.2873651750615354e-15,3.26488447336487e-14,8.203511373297833e-14,3.652913110821599e-14,4.927416092273822e-14,7.485970199751963e-14,4.82033465264621e-15,1.0203651405908997e-13
2152,9.35745243169571e-16,8.186809123195919e-14,2.3138702351980355e-13,8.440286401968078e-13,4.5801384173285405e-15,1.8437240494580833e-15,5.246522107439926e-13,5.06721071878144e-14,1.2371423212920782e-13,5.1160399426279585e-11,5.732205296505021e-14,8.322847489691595e-14,1.5832105573245724e-13,5.590272563733938e-14,7.046837674866197e-15,3.749499949069384e-14,9.405470650956842e-14,4.1824395170857404e-14,5.640664459135661e-14,8.514348982285911e-14,5.476700099157375e-15,1.1569737148592153e-13
2153,8.99080092168408e-16,8.41657221058304e-14,2.367910555144244e-13,8.587314757871393e-13,5.413860707755387e-15,2.040121449226174e-15,5.340451902359203e-13,5.1587443359303585e-14,1.2622147456844453e-13,5.4823695592272736e-11,5.834878281294307e-14,8.467383834519966e-14,1.6106363844088927e-13,5.634247719492168e-14,7.090754016160169e-15,3.702037164598328e-14,9.253804128174341e-14,4.1152083755436986e-14,5.5500617136105687e-14,8.38478036493832e-14,5.3943828280172496e-15,1.14002340745056e-13
2154,9.741499794958152e-16,8.347233435378836e-14,2.359649990126466e-13,8.240602140987007e-13,4.8044331601896785e-15,1.893087690540697e-15,5.123982871567206e-13,4.9493961801606694e-14,1.2100706673151043e-13,5.167941619901419e-11,5.598446232882692e-14,8.125755644245581e-14,1.5456737157761016e-13,5.4213075061836117e-14,6.822368384113066e-15,3.577250100969488e-14,8.942022923617759e-14,3.977698428131989e-14,5.3648361128832865e-14,8.120851004599976e-14,5.226577657379842e-15,1.1053951914545576e-13
2155,1.0415274216885799e-15,8.518322612725529e-14,2.4025699304307345e-13,7.389052726798547e-13,4.200794907702507e-15,1.6699802892570428e-15,4.593940677244167e-13,4.437150222664286e-14,1.0841618546063214e-13,4.563558631537614e-11,5.019048117688716e-14,7.286134585984232e-14,1.386000753757885e-13,4.905801108884509e-14,6.211328548590189e-15,3.3497836709977176e-14,8.638354445613827e-14,3.8559286725592315e-14,5.202737955550047e-14,7.95674853558489e-14,5.127117917670815e-15,1.0865862933339855e-13
2156,1.0123720799644689e-15,8.023527067654019e-14,2.305278086136335e-13,1.0053868148110566e-12,6.284399494670893e-15,2.4839474588604637e-15,6.254867609780176e-13,6.042899285000683e-14,1.480966525769627e-13,6.66736921107752e-11,6.83428541224967e-14,9.913522240262684e-14,1.8856440741991687e-13,6.525899823738382e-14,8.16616509403916e-15,4.131343398589612e-14,1.0010436702153089e-13,4.4358692316777694e-14,5.979984241455648e-14,8.937952673988479e-14,5.743155051655831e-15,1.2112205593047705e-13
2157,9.23112406070881e-16,9.689815931267203e-14,2.668967555493614e-13,7.909530562850284e-13,4.2476032840580126e-15,1.729571682337994e-15,4.916998154644289e-13,4.749266729551257e-14,1.1601042731819045e-13,4.858145741795311e-11,5.372707316998631e-14,7.799502699346606e-14,1.4836186723977937e-13,5.204465941065621e-14,6.550772138048924e-15,3.4378167287913357e-14,8.646563907203724e-14,3.851580146257532e-14,5.195676339845518e-14,7.914264184226896e-14,5.098942101188142e-15,1.0805628144091597e-13
2158,8.673144757289572e-16,8.4734286393726e-14,2.4156445375215636e-13,7.945666035835818e-13,4.491065899643559e-15,1.803192238183287e-15,4.940420949570217e-13,4.772084500982831e-14,1.1665660736336492e-13,4.968305165533732e-11,5.3980139668592144e-14,7.835011269335377e-14,1.490370197057482e-13,5.234274084075803e-14,6.606039744467409e-15,3.4945665852166825e-14,8.951107060138311e-14,3.9967652301571154e-14,5.393074342919369e-14,8.274674733334707e-14,5.335523192083652e-15,1.1322299408440678e-13
2159,8.773694809953123e-16,1.0134158651919884e-13,2.778358041560624e-13,1.0456019099167673e-12,6.276558120374013e-15,2.4283099171055903e-15,6.502086915553322e-13,6.28080971055216e-14,1.5362860228868768e-13,6.6295957032273e-11,7.104315300643587e-14,1.0310173696335833e-13,1.9611744026571196e-13,6.867062724442317e-14,8.640908749702067e-15,4.516774642948663e-14,1.1258540381913819e-13,5.0042304759924694e-14,6.748638645892793e-14,1.0176514385962468e-13,6.545328100451178e-15,1.3825670728358242e-13
2160,8.897760804964362e-16,1.017141937339808e-13,2.7919030381308837e-13,1.0414563688895663e-12,6.436056729540323e-15,2.5355094217729244e-15,6.47864025281015e-13,6.25897598152925e-14,1.5333759700366567e-13,6.852959792838188e-11,7.07901880765255e-14,1.0269221175127196e-13,1.9533086187324686e-13,6.7753411546212e-14,8.505288678485868e-15,4.352437331353849e-14,1.0796617882044345e-13,4.800119354079229e-14,6.473656191732158e-14,9.783771185542454e-14,6.295539188041453e-15,1.3309775888856567e-13
2161,8.713518356163186e-16,9.908051285203938e-14,2.7424864031651574e-13,9.86102167771444e-13,5.339335415601593e-15,2.152468487538305e-15,6.129688766966606e-13,5.920237047547319e-14,1.4454700821191082e-13,5.984501993794875e-11,6.697224502823421e-14,9.723821155069165e-14,1.84970495292176e-13,6.528195153565218e-14,8.232023200992812e-15,4.380366755188375e-14,1.1039379100991602e-13,4.913748342679228e-14,6.62777506978353e-14,1.004551418310549e-13,6.465741788302649e-15,1.367550095332876e-13
2162,9.492889504801413e-16,1.015019006450201e-13,2.801707620776254e-13,1.1044989779826006e-12,6.186198717300716e-15,2.5086226813043125e-15,6.868002020356408e-13,6.634389029205364e-14,1.6225584364627525e-13,6.986893513463263e-11,7.504814575546537e-14,1.0891205721887104e-13,2.0716620927214798e-13,7.217797192218098e-14,9.06660446882472e-15,4.682321664182919e-14,1.1642880795490069e-13,5.1765970941618786e-14,6.981391933130164e-14,1.0544790997109006e-13,6.783961228482367e-15,1.433652910103692e-13
2163,9.674844117216573e-16,1.1614278530380272e-13,3.1209814356778554e-13,1.135630207886441e-12,7.187130162257301e-15,2.715501271721981e-15,7.062746152633938e-13,6.822457220453278e-14,1.6694768609275435e-13,7.268444282862409e-11,7.716451249964985e-14,1.1197690824092311e-13,2.1299898879021634e-13,7.453475563806101e-14,9.378115073436603e-15,4.896316826050884e-14,1.2202932031563085e-13,5.42294217235233e-14,7.313091441502986e-14,1.1011987331603876e-13,7.080690602653974e-15,1.4948276152510685e-13
2164,1.0139071550335452e-15,1.2133454566269358e-13,3.235531697355968e-13,1.1037764128635076e-12,5.957385552947802e-15,2.420645402064574e-15,6.861721432907549e-13,6.627607791981895e-14,1.618914792189492e-13,6.77698743683037e-11,7.497502632517233e-14,1.0884203333162895e-13,2.0703984780282488e-13,7.267837609732053e-14,9.136390262155614e-15,4.785369981010659e-14,1.181326824452471e-13,5.242506439409108e-14,7.068598241141221e-14,1.0603528560381907e-13,6.815786258267465e-15,1.4382561806937015e-13
2165,1.114613257038627e-15,1.2145613594870317e-13,3.244006946605676e-13,6.658614904514518e-13,3.4138305765408994e-15,1.3946323427345312e-15,4.1380981257077996e-13,3.99643122722823e-14,9.748034820618921e-14,3.9443364189436896e-11,4.521279174981089e-14,6.566076809804063e-14,1.2490596379815858e-13,4.449793445709902e-14,5.653430340266532e-15,3.1031832116087786e-14,8.199761844996826e-14,3.675709418111502e-14,4.962278145120209e-14,7.727411945213649e-14,4.9938734457145654e-15,1.064238979773228e-13
2166,1.1882488698297277e-15,1.2820422179735962e-13,3.3912175406916656e-13,8.031053374494578e-13,4.326006750674916e-15,1.7485949520828608e-15,4.99212108179661e-13,4.8215271487801324e-14,1.1771617403997762e-13,4.8687154363666816e-11,5.4543182890227306e-14,7.919326668398347e-14,1.506454006021968e-13,5.329628158698297e-14,6.741591625599354e-15,3.6265774640278723e-14,9.396117953113542e-14,4.2031216810942164e-14,5.672863103238489e-14,8.775003192583372e-14,5.665890730412569e-15,1.2055285588718104e-13
2167,1.213137759237313e-15,1.2360400101269332e-13,3.297469431079219e-13,1.1044336921183263e-12,5.957646162155455e-15,2.4205481316430677e-15,6.86575483292422e-13,6.631462748246709e-14,1.619776197726501e-13,6.772172408202928e-11,7.501820994352793e-14,1.0890686504358782e-13,2.0716478869389954e-13,7.298199980889571e-14,9.21074505650186e-15,4.8960628232171535e-14,1.2451575969402546e-13,5.551054783219385e-14,7.48886903438726e-14,1.1418794301747047e-13,7.356116391750328e-15,1.5584087634831293e-13
2168,1.1908812138665912e-15,1.245292094684258e-13,3.3232580636709226e-13,1.3148171267672488e-12,7.453488103498477e-15,2.935924181213319e-15,8.174159912534442e-13,7.895333483464315e-14,1.9290636875866995e-13,8.120113549475658e-11,8.93132068808762e-14,1.2965038093623566e-13,2.4662082461723074e-13,8.653250965735939e-14,1.0885986778145577e-14,5.70751407102918e-14,1.4220119891392375e-13,6.320686633343836e-14,8.524029564140713e-14,1.2859433856321372e-13,8.271980482405446e-15,1.7477856001660258e-13
2169,1.2300280312045702e-15,1.2156550729468712e-13,3.2653958795574164e-13,1.1595812809368178e-12,6.333653919378282e-15,2.5711552488438137e-15,7.209199021830699e-13,6.963437715023782e-14,1.7015537409168085e-13,7.181853668122021e-11,7.877254889845533e-14,1.1434447215881302e-13,2.1750558158248127e-13,7.636722001414478e-14,9.624275735477067e-15,5.071866589159004e-14,1.2814955728691195e-13,5.709479345951822e-14,7.702049158967791e-14,1.1728111612402318e-13,7.554943267873016e-15,1.600511848765911e-13
2170,1.3116057354183067e-15,1.3298537119758747e-13,3.515197219860084e-13,1.2112903235174786e-12,7.008926690763039e-15,2.8280209933513805e-15,7.533431984841541e-13,7.277611513642926e-14,1.781278568936069e-13,7.805293378945284e-11,8.231905448569182e-14,1.1944126573226637e-13,2.271922054866298e-13,7.906617835481487e-14,9.940913642281587e-15,5.134854712635973e-14,1.289522762666274e-13,5.745446933122648e-14,7.750699406803962e-14,1.1820145960404492e-13,7.616893647827877e-15,1.6147716770053203e-13
2171,1.3639758349523093e-15,1.4276367617497087e-13,3.728404767093803e-13,1.272243947867869e-12,7.325787492979807e-15,2.9202993169015684e-15,7.910860265106414e-13,7.641302507429492e-14,1.8682215545784147e-13,7.978573781751784e-11,8.643242180094409e-14,1.254518575116963e-13,2.386346325559014e-13,8.388012512128856e-14,1.0579106004361315e-14,5.594780745771458e-14,1.420620091399142e-13,6.333865510804871e-14,8.54509414843721e-14,1.3042633392953334e-13,8.404119058163555e-15,1.7812558221906225e-13
2172,1.3382681009080652e-15,1.4691551789452683e-13,3.820197547914187e-13,1.3543191547547777e-12,7.156466550327745e-15,2.9100212926924237e-15,8.417974949494839e-13,8.13025723179391e-14,1.9845595691669776e-13,8.17016414521934e-11,9.197652340109117e-14,1.3354858002709976e-13,2.5404177130345875e-13,8.970481778250598e-14,1.132358939077461e-14,6.044690101720573e-14,1.5364328938009285e-13,6.847896885385892e-14,9.238130945780882e-14,1.407309499511951e-13,9.065023609313899e-15,1.9200862532770614e-13
2173,1.4864305873648792e-15,1.4770463263440413e-13,3.838497476366854e-13,1.3307794949994256e-12,7.44764560614067e-15,2.996214798745018e-15,8.273999043216221e-13,7.991873474609637e-14,1.953123486271186e-13,8.264640214175895e-11,9.040155229522754e-14,1.3122505843350697e-13,2.4961807660502387e-13,8.788815350773823e-14,1.109191356672325e-14,5.890607813600715e-14,1.5006812641695694e-13,6.693994423591938e-14,9.031496350221782e-14,1.3813000353769455e-13,8.903469073779558e-15,1.8882908160503018e-13
2174,1.4897232667797046e-15,1.5011583605010727e-13,3.8923950741180166e-13,1.247515939026823e-12,7.42621381770297e-15,2.8608603282192795e-15,7.756278861400426e-13,7.491460629487731e-14,1.8305531238909481e-13,7.712326295714752e-11,8.473568860003126e-14,1.2301200300092926e-13,2.3400079746558496e-13,8.304297026234082e-14,1.0530445368650092e-14,5.72173513752755e-14,1.49259765908205e-13,6.677340002980384e-14,9.012216039052591e-14,1.391675920205885e-13,8.981475229292319e-15,1.9089765612391224e-13
2175,1.5910935311606577e-15,1.4026082909757848e-13,3.6868410606777606e-13,1.482907295151179e-12,7.779402309011937e-15,3.167912333069141e-15,9.216911098611885e-13,8.90177673908677e-14,2.172540694520129e-13,8.910645994360355e-11,1.0070538999168427e-13,1.4622888948963124e-13,2.7816458710308934e-13,9.843631611809768e-14,1.2445541119105487e-14,6.690247624362237e-14,1.72054599659672e-13,7.683114171704654e-14,1.0367354435311085e-13,1.590374550634639e-13,1.0253831614341419e-14,2.175454560639649e-13
2176,1.7586142922415502e-15,1.5055467470028054e-13,3.911882913843873e-13,1.78176808065013e-12,1.054640693420773e-14,4.188855638701147e-15,1.108084191609107e-12,1.0703776911591138e-13,2.618711244320653e-13,1.1350230249255056e-10,1.2106561844785318e-13,1.7569280833175386e-13,3.342009740847072e-13,1.1741165521436268e-13,1.481945766501547e-14,7.843273770821696e-14,1.995633642756293e-13,8.895851956960248e-14,1.2001068228048797e-13,1.8272845752701428e-13,1.1767225848669606e-14,2.4908959594452563e-13
2177,1.7545546677233634e-15,1.5304154566035028e-13,3.970147622736959e-13,1.944168083831989e-12,1.156567626952716e-14,4.531906782331036e-15,1.2090086002251154e-12,1.1678656672845655e-13,2.856749203239026e-13,1.2341885530742487e-10,1.320982722916614e-13,1.917059701857731e-13,3.6465797623288844e-13,1.2774542424386887e-13,1.6092431080638745e-14,8.440034481176814e-14,2.1212245835141578e-13,9.439185477810325e-14,1.2731302735418126e-13,1.926374680902366e-13,1.2394581815280281e-14,2.6196004951739167e-13
2178,1.818868481333716e-15,1.6118997940233873e-13,4.146776163450241e-13,2.013679842065355e-12,1.1305251985610765e-14,4.523539097198774e-15,1.2519782463013272e-12,1.2093045461340024e-13,2.955535642940833e-13,1.252376098755809e-10,1.3679664550030884e-13,1.985640284172399e-13,3.7770653836326463e-13,1.324488008640497e-13,1.6669019974856526e-14,8.738451729949275e-14,2.1797643231699764e-13,9.687525184822826e-14,1.306420270067169e-13,1.9676728723185154e-13,1.2652350769440377e-14,2.6711129169275855e-13
2179,1.7418517136732105e-15,1.6949785802316808e-13,4.326219679543844e-13,1.8093457031015817e-12,1.1192675063770893e-14,4.41030527987191e-15,1.1255500469523857e-12,1.0873784144943636e-13,2.6638628772502485e-13,1.1894562238726167e-10,1.229825453863029e-13,1.7840944023087308e-13,3.393556760266797e-13,1.1806560160177846e-13,1.4843422099986443e-14,7.660804196475077e-14,1.9110415865792437e-13,8.500521018705301e-14,1.1464838323256113e-13,1.7353465542405676e-13,1.116885244578218e-14,2.362283052721944e-13
2180,1.7455022136999362e-15,1.7097574647568854e-13,4.3590779286578184e-13,1.5480365205257816e-12,8.602054822946596e-15,3.4224499950921202e-15,9.623187024340074e-13,9.294433406614357e-14,2.2697460846999532e-13,9.438147904795926e-11,1.0513993116449373e-13,1.5264855301332656e-13,2.9037396020344336e-13,1.0250283237257416e-13,1.2938847628778819e-14,6.90330276303543e-14,1.7574649483136e-13,7.837717448998683e-14,1.0574320376154077e-13,1.616291780212528e-13,1.0417750573413008e-14,2.209383513686843e-13
2181,1.8814980787161544e-15,1.75060766147675e-13,4.4494251817123354e-13,1.3969967076107441e-12,7.301065106006755e-15,2.9779470032542287e-15,8.682881109865129e-13,8.386008996800364e-14,2.0466211386429408e-13,8.390372638564665e-11,9.487087826561372e-14,1.3775743672372035e-13,2.6205032994688814e-13,9.283822759581325e-14,1.1752959228684997e-14,6.347461389097085e-14,1.6515357243873457e-13,7.391701732437317e-14,9.977071513453544e-14,1.5459048879148388e-13,9.983571739355969e-15,2.1248281137898796e-13
2182,1.8169615685650383e-15,1.7936809946796306e-13,4.543090011991111e-13,1.192377148448486e-12,6.168212201357998e-15,2.3937788499159806e-15,7.40714155597057e-13,7.152115249757844e-14,1.741013213999814e-13,6.694827395336507e-11,8.091644436772047e-14,1.1757996692325928e-13,2.2368737067661828e-13,8.128733150044e-14,1.0432211424682998e-14,6.019176733765878e-14,1.6619702840748447e-13,7.48583635346646e-14,1.0111735425420351e-13,1.5959132464271728e-13,1.0327806790568075e-14,2.205635919319022e-13
2183,1.6882864120507638e-15,1.9164621525341512e-13,4.804973810441994e-13,2.2245934717721505e-12,1.1916596095438483e-14,4.832153564545747e-15,1.3828208883292943e-12,1.335585822307397e-13,3.261042081168546e-13,1.351517509897127e-10,1.5108956945059562e-13,2.1936490469051137e-13,4.172840233261112e-13,1.472802667364015e-13,1.8585871748976427e-14,9.906464650842655e-14,2.5039924294358326e-13,1.1146619306416197e-13,1.5034890436699635e-13,2.2776908914321617e-13,1.4657905824092805e-14,3.099198069037251e-13
2184,1.7590390972190476e-15,1.9992488615635573e-13,4.980842699351078e-13,2.127893475481322e-12,1.0748252782833704e-14,4.409551787073686e-15,1.3223489899031262e-12,1.27707635284397e-13,3.1145598181286815e-13,1.2562543763815741e-10,1.4448588877587348e-13,2.0983300277564005e-13,3.991551275886404e-13,1.408310664115964e-13,1.773530818236744e-14,9.407004304920221e-14,2.363600890918149e-13,1.0521490742237677e-13,1.419189734942109e-13,2.1541405408965133e-13,1.3869721004278892e-14,2.9355960273670876e-13
